2026-05-08 14:44:52,841 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HL_thigh_Joint-1
2026-05-08 14:44:52,842 INFO  ExportHelperExtension.cs: 1136 - Found 22 in HL_thigh_Joint-1
2026-05-08 14:44:52,842 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HL_thigh_Joint-1
2026-05-08 14:44:52,842 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FL_hip_Joint-1
2026-05-08 14:44:52,842 INFO  ExportHelperExtension.cs: 1136 - Found 23 in FL_hip_Joint-1
2026-05-08 14:44:52,842 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FL_hip_Joint-1
2026-05-08 14:44:52,842 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FL_calf_Joint-1
2026-05-08 14:44:52,843 INFO  ExportHelperExtension.cs: 1136 - Found 24 in FL_calf_Joint-1
2026-05-08 14:44:52,843 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FL_calf_Joint-1
2026-05-08 14:44:52,843 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FR_thigh_Joint-1
2026-05-08 14:44:52,843 INFO  ExportHelperExtension.cs: 1136 - Found 22 in FR_thigh_Joint-1
2026-05-08 14:44:52,843 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FR_thigh_Joint-1
2026-05-08 14:44:52,843 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FL_foot_Joint-1
2026-05-08 14:44:52,844 INFO  ExportHelperExtension.cs: 1136 - Found 26 in FL_foot_Joint-1
2026-05-08 14:44:52,844 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FL_foot_Joint-1
2026-05-08 14:44:52,844 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HL_hip_Joint-1
2026-05-08 14:44:52,844 INFO  ExportHelperExtension.cs: 1136 - Found 23 in HL_hip_Joint-1
2026-05-08 14:44:52,844 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HL_hip_Joint-1
2026-05-08 14:44:52,844 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Torso-1
2026-05-08 14:44:52,845 INFO  ExportHelperExtension.cs: 1136 - Found 22 in Torso-1
2026-05-08 14:44:52,845 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Torso-1
2026-05-08 14:44:52,845 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HL_calf_Joint-1
2026-05-08 14:44:52,845 INFO  ExportHelperExtension.cs: 1136 - Found 24 in HL_calf_Joint-1
2026-05-08 14:44:52,845 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HL_calf_Joint-1
2026-05-08 14:44:52,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HL_foot_Joint-1
2026-05-08 14:44:52,846 INFO  ExportHelperExtension.cs: 1136 - Found 26 in HL_foot_Joint-1
2026-05-08 14:44:52,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HL_foot_Joint-1
2026-05-08 14:44:52,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FR_calf_Joint-1
2026-05-08 14:44:52,846 INFO  ExportHelperExtension.cs: 1136 - Found 24 in FR_calf_Joint-1
2026-05-08 14:44:52,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FR_calf_Joint-1
2026-05-08 14:44:52,847 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HR_hip_Joint-1
2026-05-08 14:44:52,847 INFO  ExportHelperExtension.cs: 1136 - Found 23 in HR_hip_Joint-1
2026-05-08 14:44:52,847 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HR_hip_Joint-1
2026-05-08 14:44:52,847 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HR_thigh_Joint-1
2026-05-08 14:44:52,847 INFO  ExportHelperExtension.cs: 1136 - Found 22 in HR_thigh_Joint-1
2026-05-08 14:44:52,847 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HR_thigh_Joint-1
2026-05-08 14:44:52,848 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HR_calf_Joint-1
2026-05-08 14:44:52,848 INFO  ExportHelperExtension.cs: 1136 - Found 24 in HR_calf_Joint-1
2026-05-08 14:44:52,848 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HR_calf_Joint-1
2026-05-08 14:44:52,848 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HR_foot_Joint-1
2026-05-08 14:44:52,848 INFO  ExportHelperExtension.cs: 1136 - Found 26 in HR_foot_Joint-1
2026-05-08 14:44:52,848 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HR_foot_Joint-1
2026-05-08 14:44:52,932 INFO  SwAddin.cs: 339 - Loading config tree
2026-05-08 14:44:52,935 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-05-08 14:44:52,937 INFO  SwAddin.cs: 344 - Showing property manager
2026-05-08 14:45:00,008 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:45:02,938 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:45:03,767 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:45:04,750 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:45:05,120 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:45:05,463 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:45:07,799 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:45:17,727 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:45:22,597 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:45:33,302 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:45:37,535 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:45:41,488 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:45:50,689 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:45:54,993 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:45:58,590 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:46:10,107 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:46:13,667 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:46:19,035 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:46:43,841 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:46:45,169 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:46:48,467 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:46:50,851 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-08 14:46:54,088 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
